SKU,Number of products sold,Lead times,Price,Stock levels,Costs,EOQ,Safety Stock,Forecasted Demand,Total Order Quantity,Inventory Cost
SKU7,426,17,42.95838438,93,802.0563118,60.991802727907626,0.8081287026210615,386.0,186,684.6792300415835
SKU15,469,8,36.98924493,9,127.8618,18.973665961010276,0.5543717164502533,425.0,18,114.85389790724496
SKU42,155,27,46.52916761,22,635.6571205,29.664793948382652,1.0184458748504999,350.0,44,219.97311419126765
SKU96,324,2,24.42313142,67,188.7421411,51.76871642217914,0.27718585822512665,316.0,134,519.4159814683569
SKU6,65,15,4.078332863,11,134.3690969,20.97617696340303,0.7591047358566537,181.33333333333334,22,132.9575085502399
SKU48,29,16,76.03554443,30,768.651914,34.64101615137755,0.784,139.33333333333334,60,276.3944871391589
SKU9,980,27,64.01573294,14,995.9294615,23.664319132398465,1.0184458748504999,358.0,28,158.75823202766006
SKU49,99,24,78.89791321,97,336.8901685,62.289646009589745,0.9601999791710057,369.3333333333333,194,710.0281553513075
SKU5,147,27,1.699976014,90,235.4612367,60.0,1.0184458748504999,408.6666666666667,180,667.2242637302168
SKU86,223,14,19.99817694,32,264.2548898,35.77708763999664,0.7333648478076925,156.33333333333334,64,290.15793064577366
SKU40,933,20,80.54142417,90,529.808724,60.0,0.8765386471799176,434.3333333333333,180,666.5147275918638
SKU81,774,6,72.81920693,48,276.7783359,43.81780460041329,0.4800999895855029,643.3333333333334,96,397.3198337962242
SKU62,270,2,72.79635396,86,320.8465158,58.65151319446072,0.27718585822512665,659.0,172,638.7503428244029
SKU61,117,23,52.0287499,32,164.3665282,35.77708763999664,0.939982978569293,387.0,64,291.1910212995816
SKU84,618,26,89.10436729,73,465.457006,54.037024344425184,0.9994078246641858,335.0,146,561.046770868749
SKU3,83,13,61.16334302,23,254.7761592,30.331501776206203,0.7066880499909419,272.6666666666667,46,225.77149319759081
SKU35,449,27,84.95778682,42,553.4204712,40.98780306383839,1.0184458748504999,383.3333333333333,84,360.0059968361469
SKU99,627,8,68.5178327,55,210.743009,46.9041575982343,0.5543717164502533,386.3333333333333,110,443.60309810002127
SKU25,142,11,39.62934399,82,458.5359457,57.271284253105414,0.6500584589096584,406.0,164,615.7348596077142
SKU51,154,4,26.70076097,100,694.9823176,63.245553203367585,0.392,307.6666666666667,200,725.566797749979
SKU61,117,23,52.0287499,32,164.3665282,35.77708763999664,0.939982978569293,137.66666666666666,64,291.1910212995816
SKU87,79,7,80.41403665,5,879.3592177,14.142135623730951,0.5185672569686598,116.66666666666667,10,77.5928362848433
SKU27,352,9,92.55736081,47,762.4591822,43.3589667773576,0.5880000000000001,182.66666666666666,94,391.2370971675589
SKU1,736,30,14.84352328,53,503.0655791,46.04345773288535,1.0735362127101256,389.0,106,433.15588702454767
SKU20,320,12,96.34107244,27,493.8712153,32.863353450309965,0.6789639165669998,469.3333333333333,54,254.5843199690575
SKU98,913,1,19.75460487,53,882.1988635,46.04345773288535,0.196,656.3333333333334,106,428.7682059609971
SKU75,106,20,92.99688423,16,873.129648,25.298221281347036,0.8765386471799176,446.3333333333333,32,173.82541233589117
SKU38,705,1,52.07593068,69,339.6728699,52.53570214625479,0.196,574.6666666666666,138,531.7217562100672
SKU28,394,15,2.397274706,48,123.4370275,43.81780460041329,0.7591047358566537,401.6666666666667,96,398.71485752757997
SKU91,916,22,62.11196546,98,996.778315,62.609903369994115,0.9193214889253922,671.6666666666666,196,715.9560436564135
SKU43,598,29,11.74327178,36,716.0441198,37.94733192202055,1.0554923021983629,636.0,72,319.4415401609792
SKU13,249,8,16.16039332,80,547.2410052,56.568542494923804,0.5543717164502533,587.6666666666666,160,602.7718585822513
SKU35,449,27,84.95778682,42,553.4204712,40.98780306383839,1.0184458748504999,432.0,84,360.0059968361469
SKU41,556,19,99.11329162,64,275.5243711,50.59644256269407,0.8543441929339721,418.0,128,503.1571591646531
SKU25,142,11,39.62934399,82,458.5359457,57.271284253105414,0.6500584589096584,382.3333333333333,164,615.7348596077142
SKU13,249,8,16.16039332,80,547.2410052,56.568542494923804,0.5543717164502533,315.6666666666667,160,602.7718585822513
SKU61,117,23,52.0287499,32,164.3665282,35.77708763999664,0.939982978569293,169.33333333333334,64,291.1910212995816
SKU85,25,18,76.96299442,15,842.68683,24.49489742783178,0.8315575746753798,130.33333333333334,30,165.76032825182074
SKU34,602,26,37.46759233,1,510.3580004,6.324555320336759,0.9994078246641858,248.0,2,32.35771889831883
SKU6,65,15,4.078332863,11,134.3690969,20.97617696340303,0.7591047358566537,230.66666666666666,22,132.9575085502399
SKU54,622,22,31.14624316,33,814.0699966,36.3318042491699,0.9193214889253922,429.6666666666667,66,298.0489332312783
SKU52,820,11,98.03182966,64,602.8984988,50.59644256269407,0.6500584589096584,502.3333333333333,128,502.13573049453146
SKU61,117,23,52.0287499,32,164.3665282,35.77708763999664,0.939982978569293,519.6666666666666,64,291.1910212995816
SKU71,637,2,6.381533163,76,405.1670679,55.136195008360886,0.27718585822512665,524.6666666666666,152,576.3218161873049
SKU26,353,16,97.44694662,59,617.8669165,48.579831205964474,0.784,369.0,118,470.67564037317675
SKU24,209,26,4.156308359,4,758.7247726,12.649110640673518,0.9994078246641858,399.6666666666667,8,69.71839867331673
SKU24,209,26,4.156308359,4,758.7247726,12.649110640673518,0.9994078246641858,257.0,8,69.71839867331673
SKU84,618,26,89.10436729,73,465.457006,54.037024344425184,0.9994078246641858,345.3333333333333,146,561.046770868749
SKU20,320,12,96.34107244,27,493.8712153,32.863353450309965,0.6789639165669998,382.3333333333333,54,254.5843199690575
SKU56,93,23,20.98638604,25,832.2108087,31.622776601683793,0.939982978569293,343.6666666666667,50,241.50331376783595
SKU7,426,17,42.95838438,93,802.0563118,60.991802727907626,0.8081287026210615,279.6666666666667,186,684.6792300415835
SKU56,93,23,20.98638604,25,832.2108087,31.622776601683793,0.939982978569293,204.0,50,241.50331376783595
SKU85,25,18,76.96299442,15,842.68683,24.49489742783178,0.8315575746753798,181.33333333333334,30,165.76032825182074
SKU99,627,8,68.5178327,55,210.743009,46.9041575982343,0.5543717164502533,248.33333333333334,110,443.60309810002127
SKU74,904,6,3.170011414,41,341.5526568,40.496913462633174,0.4800999895855029,518.6666666666666,82,350.57871058069105
SKU23,391,5,4.324341186,84,196.3294461,57.96550698475775,0.4382693235899588,640.6666666666666,168,627.1303619371417
SKU11,960,23,90.63545998,46,126.7230334,42.89522117905443,0.939982978569293,751.6666666666666,92,386.35742377387743
SKU3,83,13,61.16334302,23,254.7761592,30.331501776206203,0.7066880499909419,478.0,46,225.77149319759081
SKU28,394,15,2.397274706,48,123.4370275,43.81780460041329,0.7591047358566537,479.0,96,398.71485752757997
SKU51,154,4,26.70076097,100,694.9823176,63.245553203367585,0.392,210.33333333333334,200,725.566797749979
SKU8,150,10,68.71759675,5,505.5571342,14.142135623730951,0.6198064213930025,232.66666666666666,10,78.09903210696501
SKU86,223,14,19.99817694,32,264.2548898,35.77708763999664,0.7333648478076925,175.66666666666666,64,290.15793064577366
SKU28,394,15,2.397274706,48,123.4370275,43.81780460041329,0.7591047358566537,255.66666666666666,96,398.71485752757997
SKU63,246,19,13.01737679,54,687.2861779,46.475800154489,0.8543441929339721,287.6666666666667,108,438.5884882162197
SKU9,980,27,64.01573294,14,995.9294615,23.664319132398465,1.0184458748504999,540.0,28,158.75823202766006
SKU24,209,26,4.156308359,4,758.7247726,12.649110640673518,0.9994078246641858,478.3333333333333,8,69.71839867331673
SKU71,637,2,6.381533163,76,405.1670679,55.136195008360886,0.27718585822512665,608.6666666666666,152,576.3218161873049
SKU1,736,30,14.84352328,53,503.0655791,46.04345773288535,1.0735362127101256,527.3333333333334,106,433.15588702454767
SKU68,163,8,37.93181238,0,299.7063031,0.0,0.5543717164502533,512.0,0,2.7718585822512667
SKU62,270,2,72.79635396,86,320.8465158,58.65151319446072,0.27718585822512665,389.6666666666667,172,638.7503428244029
SKU87,79,7,80.41403665,5,879.3592177,14.142135623730951,0.5185672569686598,170.66666666666666,10,77.5928362848433
SKU86,223,14,19.99817694,32,264.2548898,35.77708763999664,0.7333648478076925,190.66666666666666,64,290.15793064577366
SKU55,701,11,79.85505834,97,323.012928,62.289646009589745,0.6500584589096584,334.3333333333333,194,708.4774477500007
SKU26,353,16,97.44694662,59,617.8669165,48.579831205964474,0.784,425.6666666666667,118,470.67564037317675
SKU15,469,8,36.98924493,9,127.8618,18.973665961010276,0.5543717164502533,507.6666666666667,18,114.85389790724496
SKU88,737,18,75.27040698,60,103.916248,48.98979485566356,0.8315575746753798,519.6666666666666,120,477.36286863026464
SKU99,627,8,68.5178327,55,210.743009,46.9041575982343,0.5543717164502533,611.0,110,443.60309810002127
SKU34,602,26,37.46759233,1,510.3580004,6.324555320336759,0.9994078246641858,655.3333333333334,2,32.35771889831883
SKU42,155,27,46.52916761,22,635.6571205,29.664793948382652,1.0184458748504999,461.3333333333333,44,219.97311419126765
SKU1,736,30,14.84352328,53,503.0655791,46.04345773288535,1.0735362127101256,497.6666666666667,106,433.15588702454767
SKU88,737,18,75.27040698,60,103.916248,48.98979485566356,0.8315575746753798,542.6666666666666,120,477.36286863026464
SKU29,253,5,63.44755919,45,764.9353759,42.42640687119285,0.4382693235899588,575.3333333333334,90,377.19134661794976
SKU94,987,26,3.037688725,77,846.665257,55.49774770204643,0.9994078246641858,659.0,154,586.2112078268068
SKU54,622,22,31.14624316,33,814.0699966,36.3318042491699,0.9193214889253922,620.6666666666666,66,298.0489332312783
SKU81,774,6,72.81920693,48,276.7783359,43.81780460041329,0.4800999895855029,794.3333333333334,96,397.3198337962242
SKU95,672,14,77.90392722,15,778.8642414,24.49489742783178,0.7333648478076925,689.3333333333334,30,165.26936461748232
SKU16,280,5,7.54717211,2,865.5257798,8.94427190999916,0.4382693235899588,575.3333333333334,4,43.814123219633586
SKU98,913,1,19.75460487,53,882.1988635,46.04345773288535,0.196,621.6666666666666,106,428.7682059609971
SKU67,513,9,87.75543235,12,169.2718014,21.908902300206645,0.5880000000000001,568.6666666666666,24,140.39966692414833
SKU8,150,10,68.71759675,5,505.5571342,14.142135623730951,0.6198064213930025,525.3333333333334,10,78.09903210696501
SKU11,960,23,90.63545998,46,126.7230334,42.89522117905443,0.939982978569293,541.0,92,386.35742377387743
SKU32,781,13,79.20993602,89,761.1739095,59.665735560705194,0.7066880499909419,630.3333333333334,178,659.4836713472446
SKU2,8,10,11.31968329,1,141.9202818,6.324555320336759,0.6198064213930025,583.0,2,30.45971188196291
SKU85,25,18,76.96299442,15,842.68683,24.49489742783178,0.8315575746753798,271.3333333333333,30,165.76032825182074
SKU43,598,29,11.74327178,36,716.0441198,37.94733192202055,1.0554923021983629,210.33333333333334,72,319.4415401609792
SKU64,134,27,89.63409561,73,771.2250847,54.037024344425184,1.0184458748504999,252.33333333333334,146,561.1419611196804
SKU85,25,18,76.96299442,15,842.68683,24.49489742783178,0.8315575746753798,252.33333333333334,30,165.76032825182074
SKU23,391,5,4.324341186,84,196.3294461,57.96550698475775,0.4382693235899588,183.33333333333334,168,627.1303619371417
SKU86,223,14,19.99817694,32,264.2548898,35.77708763999664,0.7333648478076925,213.0,64,290.15793064577366
SKU91,916,22,62.11196546,98,996.778315,62.609903369994115,0.9193214889253922,510.0,196,715.9560436564135
SKU46,859,29,27.0822072,92,380.4359371,60.663003552412405,1.0554923021983629,666.0,184,679.753567406264
SKU20,320,12,96.34107244,27,493.8712153,32.863353450309965,0.6789639165669998,698.3333333333334,54,254.5843199690575
SKU93,114,17,69.290831,63,823.5238459,50.19960159204453,0.8081287026210615,431.0,126,496.5230370060938
SKU19,187,11,51.12387009,48,477.3076311,43.81780460041329,0.6500584589096584,207.0,96,398.169626142845
SKU63,246,19,13.01737679,54,687.2861779,46.475800154489,0.8543441929339721,182.33333333333334,108,438.5884882162197
SKU79,198,25,57.05703122,31,351.5042193,35.21363372331802,0.98,210.33333333333334,62,284.39899597988733
SKU92,276,25,47.71423308,90,230.0927825,60.0,0.98,240.0,180,667.0320343559642
SKU58,896,5,59.84156138,10,110.3643352,20.0,0.4382693235899588,456.6666666666667,20,122.90202473660453
SKU32,781,13,79.20993602,89,761.1739095,59.665735560705194,0.7066880499909419,651.0,178,659.4836713472446
SKU19,187,11,51.12387009,48,477.3076311,43.81780460041329,0.6500584589096584,621.3333333333334,96,398.169626142845
SKU48,29,16,76.03554443,30,768.651914,34.64101615137755,0.784,332.3333333333333,60,276.3944871391589
SKU61,117,23,52.0287499,32,164.3665282,35.77708763999664,0.939982978569293,111.0,64,291.1910212995816
SKU82,336,19,17.03493074,42,589.9785556,40.98780306383839,0.8543441929339721,160.66666666666666,84,359.18548842656423
SKU75,106,20,92.99688423,16,873.129648,25.298221281347036,0.8765386471799176,186.33333333333334,32,173.82541233589117
SKU82,336,19,17.03493074,42,589.9785556,40.98780306383839,0.8543441929339721,259.3333333333333,84,359.18548842656423
SKU72,478,29,90.20442752,57,677.9445698,47.74934554525329,1.0554923021983629,306.6666666666667,114,459.0968916723331
SKU99,627,8,68.5178327,55,210.743009,46.9041575982343,0.5543717164502533,480.3333333333333,110,443.60309810002127
SKU6,65,15,4.078332863,11,134.3690969,20.97617696340303,0.7591047358566537,390.0,22,132.9575085502399
SKU9,980,27,64.01573294,14,995.9294615,23.664319132398465,1.0184458748504999,557.3333333333334,28,158.75823202766006
SKU28,394,15,2.397274706,48,123.4370275,43.81780460041329,0.7591047358566537,479.6666666666667,96,398.71485752757997
SKU20,320,12,96.34107244,27,493.8712153,32.863353450309965,0.6789639165669998,564.6666666666666,54,254.5843199690575
SKU40,933,20,80.54142417,90,529.808724,60.0,0.8765386471799176,549.0,180,666.5147275918638
SKU32,781,13,79.20993602,89,761.1739095,59.665735560705194,0.7066880499909419,678.0,178,659.4836713472446
SKU9,980,27,64.01573294,14,995.9294615,23.664319132398465,1.0184458748504999,898.0,28,158.75823202766006
SKU20,320,12,96.34107244,27,493.8712153,32.863353450309965,0.6789639165669998,693.6666666666666,54,254.5843199690575
SKU32,781,13,79.20993602,89,761.1739095,59.665735560705194,0.7066880499909419,693.6666666666666,178,659.4836713472446
SKU62,270,2,72.79635396,86,320.8465158,58.65151319446072,0.27718585822512665,457.0,172,638.7503428244029
SKU59,484,16,63.82839835,100,312.5742736,63.245553203367585,0.784,511.6666666666667,200,727.526797749979
SKU11,960,23,90.63545998,46,126.7230334,42.89522117905443,0.939982978569293,571.3333333333334,92,386.35742377387743
SKU49,99,24,78.89791321,97,336.8901685,62.289646009589745,0.9601999791710057,514.3333333333334,194,710.0281553513075
SKU82,336,19,17.03493074,42,589.9785556,40.98780306383839,0.8543441929339721,465.0,84,359.18548842656423
SKU52,820,11,98.03182966,64,602.8984988,50.59644256269407,0.6500584589096584,418.3333333333333,128,502.13573049453146
SKU85,25,18,76.96299442,15,842.68683,24.49489742783178,0.8315575746753798,393.6666666666667,30,165.76032825182074
SKU64,134,27,89.63409561,73,771.2250847,54.037024344425184,1.0184458748504999,326.3333333333333,146,561.1419611196804
SKU34,602,26,37.46759233,1,510.3580004,6.324555320336759,0.9994078246641858,253.66666666666666,2,32.35771889831883
SKU72,478,29,90.20442752,57,677.9445698,47.74934554525329,1.0554923021983629,404.6666666666667,114,459.0968916723331
SKU58,896,5,59.84156138,10,110.3643352,20.0,0.4382693235899588,658.6666666666666,20,122.90202473660453
SKU26,353,16,97.44694662,59,617.8669165,48.579831205964474,0.784,575.6666666666666,118,470.67564037317675
SKU16,280,5,7.54717211,2,865.5257798,8.94427190999916,0.4382693235899588,509.6666666666667,4,43.814123219633586
SKU71,637,2,6.381533163,76,405.1670679,55.136195008360886,0.27718585822512665,423.3333333333333,152,576.3218161873049
SKU48,29,16,76.03554443,30,768.651914,34.64101615137755,0.784,315.3333333333333,60,276.3944871391589
SKU52,820,11,98.03182966,64,602.8984988,50.59644256269407,0.6500584589096584,495.3333333333333,128,502.13573049453146
SKU48,29,16,76.03554443,30,768.651914,34.64101615137755,0.784,292.6666666666667,60,276.3944871391589
SKU13,249,8,16.16039332,80,547.2410052,56.568542494923804,0.5543717164502533,366.0,160,602.7718585822513
SKU68,163,8,37.93181238,0,299.7063031,0.0,0.5543717164502533,147.0,0,2.7718585822512667
SKU17,126,17,81.46253437,45,670.9343908,42.42640687119285,0.8081287026210615,179.33333333333334,90,379.0406435131053
SKU78,946,4,6.306883176,5,323.5922034,14.142135623730951,0.392,411.6666666666667,10,76.96000000000001
SKU91,916,22,62.11196546,98,996.778315,62.609903369994115,0.9193214889253922,662.6666666666666,196,715.9560436564135
SKU38,705,1,52.07593068,69,339.6728699,52.53570214625479,0.196,855.6666666666666,138,531.7217562100672
SKU60,380,27,17.02802792,41,430.169097,40.496913462633174,1.0184458748504999,667.0,82,353.270440007016
SKU59,484,16,63.82839835,100,312.5742736,63.245553203367585,0.784,523.0,200,727.526797749979
SKU81,774,6,72.81920693,48,276.7783359,43.81780460041329,0.4800999895855029,546.0,96,397.3198337962242
SKU68,163,8,37.93181238,0,299.7063031,0.0,0.5543717164502533,473.6666666666667,0,2.7718585822512667
SKU96,324,2,24.42313142,67,188.7421411,51.76871642217914,0.27718585822512665,420.3333333333333,134,519.4159814683569
SKU46,859,29,27.0822072,92,380.4359371,60.663003552412405,1.0554923021983629,448.6666666666667,184,679.753567406264
SKU24,209,26,4.156308359,4,758.7247726,12.649110640673518,0.9994078246641858,464.0,8,69.71839867331673
SKU84,618,26,89.10436729,73,465.457006,54.037024344425184,0.9994078246641858,562.0,146,561.046770868749
SKU60,380,27,17.02802792,41,430.169097,40.496913462633174,1.0184458748504999,402.3333333333333,82,353.270440007016
SKU54,622,22,31.14624316,33,814.0699966,36.3318042491699,0.9193214889253922,540.0,66,298.0489332312783
SKU16,280,5,7.54717211,2,865.5257798,8.94427190999916,0.4382693235899588,427.3333333333333,4,43.814123219633586
SKU36,963,23,9.813002579,18,403.8089742,26.832815729997478,0.939982978569293,621.6666666666666,36,189.56824469789785
SKU8,150,10,68.71759675,5,505.5571342,14.142135623730951,0.6198064213930025,464.3333333333333,10,78.09903210696501
SKU91,916,22,62.11196546,98,996.778315,62.609903369994115,0.9193214889253922,676.3333333333334,196,715.9560436564135
SKU51,154,4,26.70076097,100,694.9823176,63.245553203367585,0.392,406.6666666666667,200,725.566797749979
SKU35,449,27,84.95778682,42,553.4204712,40.98780306383839,1.0184458748504999,506.3333333333333,84,360.0059968361469
SKU7,426,17,42.95838438,93,802.0563118,60.991802727907626,0.8081287026210615,343.0,186,684.6792300415835
SKU54,622,22,31.14624316,33,814.0699966,36.3318042491699,0.9193214889253922,499.0,66,298.0489332312783
SKU78,946,4,6.306883176,5,323.5922034,14.142135623730951,0.392,664.6666666666666,10,76.96000000000001
SKU78,946,4,6.306883176,5,323.5922034,14.142135623730951,0.392,838.0,10,76.96000000000001
SKU55,701,11,79.85505834,97,323.012928,62.289646009589745,0.6500584589096584,864.3333333333334,194,708.4774477500007
SKU16,280,5,7.54717211,2,865.5257798,8.94427190999916,0.4382693235899588,642.3333333333334,4,43.814123219633586
SKU67,513,9,87.75543235,12,169.2718014,21.908902300206645,0.5880000000000001,498.0,24,140.39966692414833
SKU60,380,27,17.02802792,41,430.169097,40.496913462633174,1.0184458748504999,391.0,82,353.270440007016
SKU47,910,15,95.71213588,4,581.6023551,12.649110640673518,0.7591047358566537,601.0,8,68.51688322927906
SKU38,705,1,52.07593068,69,339.6728699,52.53570214625479,0.196,665.0,138,531.7217562100672
SKU89,134,1,97.76008558,90,517.4999739,60.0,0.196,583.0,180,663.1120343559643
SKU63,246,19,13.01737679,54,687.2861779,46.475800154489,0.8543441929339721,361.6666666666667,108,438.5884882162197
SKU38,705,1,52.07593068,69,339.6728699,52.53570214625479,0.196,361.6666666666667,138,531.7217562100672
SKU98,913,1,19.75460487,53,882.1988635,46.04345773288535,0.196,621.3333333333334,106,428.7682059609971
SKU3,83,13,61.16334302,23,254.7761592,30.331501776206203,0.7066880499909419,567.0,46,225.77149319759081
SKU49,99,24,78.89791321,97,336.8901685,62.289646009589745,0.9601999791710057,365.0,194,710.0281553513075
SKU7,426,17,42.95838438,93,802.0563118,60.991802727907626,0.8081287026210615,202.66666666666666,186,684.6792300415835
SKU50,633,23,14.20348426,31,496.2486503,35.21363372331802,0.939982978569293,386.0,62,284.1989108727338
SKU98,913,1,19.75460487,53,882.1988635,46.04345773288535,0.196,657.3333333333334,106,428.7682059609971
SKU34,602,26,37.46759233,1,510.3580004,6.324555320336759,0.9994078246641858,716.0,2,32.35771889831883
SKU8,150,10,68.71759675,5,505.5571342,14.142135623730951,0.6198064213930025,555.0,10,78.09903210696501
SKU79,198,25,57.05703122,31,351.5042193,35.21363372331802,0.98,316.6666666666667,62,284.39899597988733
SKU42,155,27,46.52916761,22,635.6571205,29.664793948382652,1.0184458748504999,167.66666666666666,44,219.97311419126765
SKU40,933,20,80.54142417,90,529.808724,60.0,0.8765386471799176,428.6666666666667,180,666.5147275918638
SKU65,457,24,33.69771721,57,555.8591037,47.74934554525329,0.9601999791710057,515.0,114,458.62043005719636
SKU67,513,9,87.75543235,12,169.2718014,21.908902300206645,0.5880000000000001,634.3333333333334,24,140.39966692414833
SKU25,142,11,39.62934399,82,458.5359457,57.271284253105414,0.6500584589096584,370.6666666666667,164,615.7348596077142
SKU29,253,5,63.44755919,45,764.9353759,42.42640687119285,0.4382693235899588,302.6666666666667,90,377.19134661794976
SKU58,896,5,59.84156138,10,110.3643352,20.0,0.4382693235899588,430.3333333333333,20,122.90202473660453
SKU84,618,26,89.10436729,73,465.457006,54.037024344425184,0.9994078246641858,589.0,146,561.046770868749
SKU94,987,26,3.037688725,77,846.665257,55.49774770204643,0.9994078246641858,833.6666666666666,154,586.2112078268068
SKU85,25,18,76.96299442,15,842.68683,24.49489742783178,0.8315575746753798,543.3333333333334,30,165.76032825182074
SKU35,449,27,84.95778682,42,553.4204712,40.98780306383839,1.0184458748504999,487.0,84,360.0059968361469
SKU93,114,17,69.290831,63,823.5238459,50.19960159204453,0.8081287026210615,196.0,126,496.5230370060938
SKU61,117,23,52.0287499,32,164.3665282,35.77708763999664,0.939982978569293,226.66666666666666,64,291.1910212995816
SKU14,562,29,99.17132864,54,929.23529,46.475800154489,1.0554923021983629,264.3333333333333,108,439.5942287625416
SKU54,622,22,31.14624316,33,814.0699966,36.3318042491699,0.9193214889253922,433.6666666666667,66,298.0489332312783
SKU82,336,19,17.03493074,42,589.9785556,40.98780306383839,0.8543441929339721,506.6666666666667,84,359.18548842656423
SKU11,960,23,90.63545998,46,126.7230334,42.89522117905443,0.939982978569293,639.3333333333334,92,386.35742377387743
SKU99,627,8,68.5178327,55,210.743009,46.9041575982343,0.5543717164502533,641.0,110,443.60309810002127
SKU5,147,27,1.699976014,90,235.4612367,60.0,1.0184458748504999,578.0,180,667.2242637302168
SKU61,117,23,52.0287499,32,164.3665282,35.77708763999664,0.939982978569293,297.0,64,291.1910212995816
SKU61,117,23,52.0287499,32,164.3665282,35.77708763999664,0.939982978569293,127.0,64,291.1910212995816
SKU62,270,2,72.79635396,86,320.8465158,58.65151319446072,0.27718585822512665,168.0,172,638.7503428244029
SKU60,380,27,17.02802792,41,430.169097,40.496913462633174,1.0184458748504999,255.66666666666666,82,353.270440007016
SKU13,249,8,16.16039332,80,547.2410052,56.568542494923804,0.5543717164502533,299.6666666666667,160,602.7718585822513
SKU58,896,5,59.84156138,10,110.3643352,20.0,0.4382693235899588,508.3333333333333,20,122.90202473660453
SKU50,633,23,14.20348426,31,496.2486503,35.21363372331802,0.939982978569293,592.6666666666666,62,284.1989108727338
SKU11,960,23,90.63545998,46,126.7230334,42.89522117905443,0.939982978569293,829.6666666666666,92,386.35742377387743
SKU79,198,25,57.05703122,31,351.5042193,35.21363372331802,0.98,597.0,62,284.39899597988733
SKU2,8,10,11.31968329,1,141.9202818,6.324555320336759,0.6198064213930025,388.6666666666667,2,30.45971188196291
SKU15,469,8,36.98924493,9,127.8618,18.973665961010276,0.5543717164502533,225.0,18,114.85389790724496
SKU23,391,5,4.324341186,84,196.3294461,57.96550698475775,0.4382693235899588,289.3333333333333,168,627.1303619371417
SKU11,960,23,90.63545998,46,126.7230334,42.89522117905443,0.939982978569293,606.6666666666666,92,386.35742377387743
SKU86,223,14,19.99817694,32,264.2548898,35.77708763999664,0.7333648478076925,524.6666666666666,64,290.15793064577366
SKU71,637,2,6.381533163,76,405.1670679,55.136195008360886,0.27718585822512665,606.6666666666666,152,576.3218161873049
SKU58,896,5,59.84156138,10,110.3643352,20.0,0.4382693235899588,585.3333333333334,20,122.90202473660453
SKU26,353,16,97.44694662,59,617.8669165,48.579831205964474,0.784,628.6666666666666,118,470.67564037317675
SKU28,394,15,2.397274706,48,123.4370275,43.81780460041329,0.7591047358566537,547.6666666666666,96,398.71485752757997
SKU25,142,11,39.62934399,82,458.5359457,57.271284253105414,0.6500584589096584,296.3333333333333,164,615.7348596077142
SKU95,672,14,77.90392722,15,778.8642414,24.49489742783178,0.7333648478076925,402.6666666666667,30,165.26936461748232
SKU64,134,27,89.63409561,73,771.2250847,54.037024344425184,1.0184458748504999,316.0,146,561.1419611196804
SKU3,83,13,61.16334302,23,254.7761592,30.331501776206203,0.7066880499909419,296.3333333333333,46,225.77149319759081
SKU87,79,7,80.41403665,5,879.3592177,14.142135623730951,0.5185672569686598,98.66666666666667,10,77.5928362848433
SKU54,622,22,31.14624316,33,814.0699966,36.3318042491699,0.9193214889253922,261.3333333333333,66,298.0489332312783
SKU67,513,9,87.75543235,12,169.2718014,21.908902300206645,0.5880000000000001,404.6666666666667,24,140.39966692414833
SKU57,227,18,49.26320535,5,482.1912386,14.142135623730951,0.8315575746753798,454.0,10,79.15778787337689
SKU49,99,24,78.89791321,97,336.8901685,62.289646009589745,0.9601999791710057,279.6666666666667,194,710.0281553513075
SKU78,946,4,6.306883176,5,323.5922034,14.142135623730951,0.392,424.0,10,76.96000000000001
SKU71,637,2,6.381533163,76,405.1670679,55.136195008360886,0.27718585822512665,560.6666666666666,152,576.3218161873049
SKU93,114,17,69.290831,63,823.5238459,50.19960159204453,0.8081287026210615,565.6666666666666,126,496.5230370060938
SKU6,65,15,4.078332863,11,134.3690969,20.97617696340303,0.7591047358566537,272.0,22,132.9575085502399
SKU86,223,14,19.99817694,32,264.2548898,35.77708763999664,0.7333648478076925,134.0,64,290.15793064577366
SKU88,737,18,75.27040698,60,103.916248,48.98979485566356,0.8315575746753798,341.6666666666667,120,477.36286863026464
SKU56,93,23,20.98638604,25,832.2108087,31.622776601683793,0.939982978569293,351.0,50,241.50331376783595
SKU34,602,26,37.46759233,1,510.3580004,6.324555320336759,0.9994078246641858,477.3333333333333,2,32.35771889831883
SKU14,562,29,99.17132864,54,929.23529,46.475800154489,1.0554923021983629,419.0,108,439.5942287625416
SKU60,380,27,17.02802792,41,430.169097,40.496913462633174,1.0184458748504999,514.6666666666666,82,353.270440007016
SKU25,142,11,39.62934399,82,458.5359457,57.271284253105414,0.6500584589096584,361.3333333333333,164,615.7348596077142
SKU27,352,9,92.55736081,47,762.4591822,43.3589667773576,0.5880000000000001,291.3333333333333,94,391.2370971675589
SKU43,598,29,11.74327178,36,716.0441198,37.94733192202055,1.0554923021983629,364.0,72,319.4415401609792
SKU98,913,1,19.75460487,53,882.1988635,46.04345773288535,0.196,621.0,106,428.7682059609971
SKU93,114,17,69.290831,63,823.5238459,50.19960159204453,0.8081287026210615,541.6666666666666,126,496.5230370060938
SKU92,276,25,47.71423308,90,230.0927825,60.0,0.98,434.3333333333333,180,667.0320343559642
SKU26,353,16,97.44694662,59,617.8669165,48.579831205964474,0.784,247.66666666666666,118,470.67564037317675
SKU71,637,2,6.381533163,76,405.1670679,55.136195008360886,0.27718585822512665,422.0,152,576.3218161873049
